symbol,time,open,high,low,close,volume,value,source_index
PLX,2024-12-24,37.59,37.59,37.01,37.2,604115,2717.0,29
PLX,2024-12-25,37.2,37.64,37.2,37.35,740816,5436.0,29
PLX,2024-12-26,37.54,37.83,37.2,37.2,756712,728.0,29
PLX,2024-12-27,37.35,37.45,37.01,37.25,1060947,11319.0,29
PLX,2024-12-30,37.3,37.45,36.96,36.96,614275,-17117.0,29
PLX,2024-12-31,37.01,37.16,36.28,36.28,710918,3371.0,29
PLX,2025-01-02,36.72,37.16,36.72,36.91,547111,-6147.0,29
PLX,2025-01-03,37.3,37.35,36.87,37.2,787494,9441.0,29
PLX,2025-01-06,37.2,37.49,36.91,37.11,671502,-4410.0,29
PLX,2025-01-07,37.4,37.4,36.67,36.67,859765,6930.0,29
PLX,2025-01-08,36.72,37.06,36.09,37.06,915235,1744.0,29
PLX,2025-01-09,37.25,38.03,37.06,37.74,1724721,32553.0,29
PLX,2025-01-10,37.59,37.78,36.77,36.87,716200,-39492.0,29
PLX,2025-01-13,37.3,37.64,37.11,37.64,989252,10726.0,29
PLX,2025-01-14,37.78,38.8,37.78,38.46,1717944,29816.0,29
PLX,2025-01-15,38.61,38.95,38.32,38.7,1317529,-15601.0,29
PLX,2025-01-16,39.04,39.04,38.46,38.7,1054970,-10308.0,29
PLX,2025-01-17,38.66,38.7,38.32,38.7,772505,-11441.0,29
PLX,2025-01-20,38.7,38.7,38.46,38.56,402862,-14709.0,29
PLX,2025-01-21,38.66,39.04,38.12,38.56,873707,18707.0,29
PLX,2025-01-22,38.61,38.61,37.88,37.88,873536,-501.0,29
PLX,2025-01-23,37.93,38.41,37.69,38.32,505994,-14448.0,29
PLX,2025-01-24,37.83,38.27,37.83,38.22,570308,2646.0,29
PLX,2025-02-03,37.93,38.12,37.59,38.03,541288,-1339.0,29
PLX,2025-02-04,38.12,38.9,38.12,38.7,947205,16603.0,29
PLX,2025-02-05,38.85,38.9,38.41,38.61,623891,-12858.0,29
PLX,2025-02-06,38.7,38.7,38.32,38.61,601953,-963.0,29
PLX,2025-02-07,38.61,38.61,38.41,38.56,735182,5325.0,29
PLX,2025-02-10,38.51,39.43,38.32,39.09,2003743,51771.0,29
PLX,2025-02-11,39.19,39.96,39.09,39.87,2096826,5084.0,29
PLX,2025-02-12,39.87,40.11,39.77,40.01,1137195,-39196.0,29
PLX,2025-02-13,40.01,40.83,39.62,40.64,2401025,53114.0,29
PLX,2025-02-14,41.03,41.36,40.64,40.98,2156193,-8673.0,29
PLX,2025-02-17,41.03,41.7,40.54,40.69,2505209,14953.0,29
PLX,2025-02-18,40.64,41.36,40.54,41.22,1698187,-34219.0,29
PLX,2025-02-19,41.61,41.9,41.41,41.8,2235945,24284.0,29
PLX,2025-02-20,41.95,41.95,41.51,41.7,1278276,-41325.0,29
PLX,2025-02-21,41.41,42.09,41.32,41.8,1857980,24930.0,29
PLX,2025-02-24,41.7,41.75,41.27,41.61,1507636,-15377.0,29
PLX,2025-02-25,41.61,42.19,41.61,41.9,1838959,14969.0,29
PLX,2025-02-26,41.9,42.04,41.61,41.85,1082425,-32876.0,29
PLX,2025-02-27,41.8,41.99,41.46,41.56,1385824,12935.0,29
PLX,2025-02-28,41.56,42.28,41.56,42.14,1737668,15686.0,29
PLX,2025-03-03,41.99,42.86,41.85,42.77,2399990,30304.0,29
PLX,2025-03-04,42.77,43.11,42.28,43.06,2100737,-12931.0,29
PLX,2025-03-05,43.06,43.06,42.33,42.33,1232804,-38435.0,29
PLX,2025-03-06,42.28,42.38,41.32,42.24,2032783,33962.0,29
PLX,2025-03-07,42.19,42.19,41.17,41.46,3053707,42932.0,29
PLX,2025-03-10,41.61,41.61,40.83,41.61,2078695,-42933.0,29
PLX,2025-03-11,41.22,41.9,41.03,41.9,1583873,-20157.0,29
PLX,2025-03-12,41.85,41.85,41.22,41.51,1184420,-17382.0,29
PLX,2025-03-13,41.46,41.46,40.35,40.35,2542113,56336.0,29
PLX,2025-03-14,40.25,40.45,39.67,40.06,1681513,-37659.0,29
PLX,2025-03-17,40.06,40.35,39.53,40.11,1373302,-12730.0,29
PLX,2025-03-18,40.25,40.59,40.11,40.35,1316699,-1742.0,29
PLX,2025-03-19,40.45,40.45,39.77,40.16,677059,-26891.0,29
PLX,2025-03-20,40.06,40.25,39.62,39.96,859643,7378.0,29
PLX,2025-03-21,39.96,40.06,39.62,39.96,1181023,13216.0,29
PLX,2025-03-24,39.96,40.11,39.57,39.91,617785,-23197.0,29
PLX,2025-03-25,40.16,40.16,39.57,39.62,1757514,46745.0,29
