symbol,time,open,high,low,close,volume,value,source_index
MSN,2024-11-18,70.6,71.1,69.3,70.3,5225100,-37382.0,20
MSN,2024-11-19,70.6,71.4,70.0,70.0,3920200,-91593.0,20
MSN,2024-11-20,69.9,70.9,69.1,70.3,3919900,-360.0,20
MSN,2024-11-21,70.5,71.5,70.1,71.3,3799900,-6235.0,20
MSN,2024-11-22,71.3,71.6,70.8,71.0,3658600,-8871.0,20
MSN,2024-11-25,71.2,72.5,71.0,72.2,4915500,93201.0,20
MSN,2024-11-26,72.3,73.1,72.1,72.7,4756300,-7886.0,20
MSN,2024-11-27,72.5,72.9,72.4,72.7,2239300,-183093.0,20
MSN,2024-11-28,72.9,73.0,72.2,72.4,3106100,62934.0,20
MSN,2024-11-29,72.5,73.6,72.2,73.2,4424300,96819.0,20
MSN,2024-12-02,73.2,73.5,72.5,72.6,2724700,-123950.0,20
MSN,2024-12-03,72.4,73.0,72.4,72.7,2928400,14506.0,20
MSN,2024-12-04,72.5,72.5,71.4,72.1,4106400,83030.0,20
MSN,2024-12-05,71.9,73.7,71.8,73.7,5390800,97468.0,20
MSN,2024-12-06,74.1,74.2,73.2,73.4,5635400,22514.0,20
MSN,2024-12-09,73.4,73.6,73.1,73.2,2810900,-209838.0,20
MSN,2024-12-10,73.0,73.3,72.7,72.7,2512300,-22800.0,20
MSN,2024-12-11,73.0,73.7,72.2,72.7,2857600,24527.0,20
MSN,2024-12-12,72.5,72.7,72.1,72.1,2674500,-14328.0,20
MSN,2024-12-13,72.0,72.0,71.0,71.1,3536600,59164.0,20
MSN,2024-12-16,71.2,71.7,70.9,71.1,2462600,-77468.0,20
MSN,2024-12-17,71.0,71.3,71.0,71.0,1652300,-57744.0,20
MSN,2024-12-18,71.1,71.4,71.0,71.4,2486900,59584.0,20
MSN,2024-12-19,71.0,71.2,70.3,70.4,3513100,71355.0,20
MSN,2024-12-20,70.5,70.6,70.0,70.3,2753800,-54794.0,20
MSN,2024-12-23,70.9,71.0,70.3,70.3,1755400,-69824.0,20
MSN,2024-12-24,70.4,70.6,69.9,70.2,3833400,145045.0,20
MSN,2024-12-25,70.2,71.2,70.2,70.7,3713100,-5388.0,20
MSN,2024-12-26,71.1,71.3,70.5,70.5,2134200,-112236.0,20
MSN,2024-12-27,70.5,71.1,70.4,70.4,2398100,18256.0,20
MSN,2024-12-30,70.3,70.8,70.0,70.1,1654300,-53151.0,20
MSN,2024-12-31,70.2,70.8,70.0,70.0,2800400,80508.0,20
MSN,2025-01-02,70.1,70.9,70.0,70.8,2326400,-32887.0,20
MSN,2025-01-03,70.8,70.8,69.6,69.7,2679200,23823.0,20
MSN,2025-01-06,69.8,70.2,67.2,67.2,5156900,168032.0,20
MSN,2025-01-07,67.3,68.2,66.5,66.8,5735600,30555.0,20
MSN,2025-01-08,66.9,68.0,66.6,67.7,2812900,-197492.0,20
MSN,2025-01-09,67.8,68.1,66.8,67.3,1886700,-61848.0,20
MSN,2025-01-10,67.3,67.4,65.5,65.5,2905200,65874.0,20
MSN,2025-01-13,65.4,65.5,64.4,65.0,3672000,45476.0,20
MSN,2025-01-14,65.0,65.3,63.7,63.7,3586600,-7573.0,20
MSN,2025-01-15,64.5,66.4,64.0,65.8,4159100,40708.0,20
MSN,2025-01-16,66.5,66.5,65.3,66.3,2458700,-109430.0,20
MSN,2025-01-17,66.3,66.4,65.7,65.9,1689700,-50459.0,20
MSN,2025-01-20,66.0,66.3,65.5,65.5,1814200,7709.0,20
MSN,2025-01-21,65.6,66.4,65.4,65.7,2258500,29499.0,20
MSN,2025-01-22,65.8,66.2,65.2,65.2,2338800,4572.0,20
MSN,2025-01-23,65.3,66.1,65.2,65.4,3685200,88409.0,20
MSN,2025-01-24,65.5,68.0,65.4,68.0,6680300,206629.0,20
MSN,2025-02-03,67.8,68.4,67.0,68.0,4360300,-152796.0,20
MSN,2025-02-04,68.1,68.8,68.1,68.6,3948000,-25130.0,20
MSN,2025-02-05,68.7,68.7,67.3,67.5,4852700,58321.0,20
MSN,2025-02-06,67.5,68.1,67.2,67.4,2799000,-140063.0,20
MSN,2025-02-07,67.7,68.0,67.2,67.7,2265600,-35698.0,20
MSN,2025-02-10,67.8,69.7,67.8,68.8,6909800,323175.0,20
MSN,2025-02-11,68.8,68.9,68.1,68.7,2435600,-309216.0,20
MSN,2025-02-12,68.7,69.1,68.3,69.0,2088500,-23342.0,20
