symbol,time,open,high,low,close,volume,value,source_index
VPB,2024-07-10,18.98,19.03,18.69,18.69,15167598,1118.0,23
VPB,2024-07-11,18.69,19.03,18.55,18.55,25230896,619.0,23
VPB,2024-07-12,18.59,18.69,18.45,18.5,16055981,-2248.0,23
VPB,2024-07-15,18.55,18.59,18.2,18.3,16137491,-223.0,23
VPB,2024-07-16,18.4,18.59,18.3,18.5,17485321,125.0,23
VPB,2024-07-17,18.5,18.89,18.3,18.5,34914605,371.0,23
VPB,2024-07-18,18.5,18.59,18.16,18.55,15901075,-36.0,23
VPB,2024-07-19,18.5,18.69,18.3,18.3,16983251,188.0,23
VPB,2024-07-22,18.3,18.55,18.16,18.3,15851459,296800.0,23
VPB,2024-07-23,18.35,18.4,17.72,17.91,17896447,34139.0,23
VPB,2024-07-24,17.86,18.11,17.72,18.01,13371089,-85712.0,23
VPB,2024-07-25,17.91,18.01,17.82,17.86,10461655,-53994.0,23
VPB,2024-07-26,17.91,18.01,17.82,17.91,7752558,-49811.0,23
VPB,2024-07-29,18.01,18.11,17.91,17.91,6228638,-27720.0,23
VPB,2024-07-30,17.91,18.2,17.82,18.06,12802742,122471.0,23
VPB,2024-07-31,18.11,18.64,18.11,18.5,35038321,426191.0,23
VPB,2024-08-01,18.64,18.64,17.96,18.06,15652596,-371129.0,23
VPB,2024-08-02,18.01,18.25,17.86,18.25,14030750,-32705.0,23
VPB,2024-08-05,17.91,18.11,17.47,17.67,28587606,260790.0,23
VPB,2024-08-06,17.86,18.01,17.62,17.86,13182712,-279594.0,23
VPB,2024-08-07,17.91,17.91,17.52,17.52,13542137,4768.0,23
VPB,2024-08-08,17.43,17.52,17.04,17.38,21951774,143905.0,23
VPB,2024-08-09,17.38,17.62,17.33,17.52,10707088,-197488.0,23
VPB,2024-08-12,17.52,17.67,17.33,17.67,12639608,34732.0,23
VPB,2024-08-13,17.62,17.72,17.47,17.67,10645632,-33855.0,23
VPB,2024-08-14,17.67,17.72,17.52,17.52,8235186,-44119.0,23
VPB,2024-08-15,17.52,17.62,17.47,17.52,7539412,-13079.0,23
VPB,2024-08-16,17.57,17.96,17.52,17.91,23595566,295858.0,23
VPB,2024-08-19,17.91,18.11,17.91,17.96,12500067,-200329.0,23
VPB,2024-08-20,17.96,18.16,17.91,18.11,18248565,107095.0,23
VPB,2024-08-21,18.01,18.35,17.96,18.25,33809370,293249.0,23
VPB,2024-08-22,18.25,18.35,18.11,18.25,13072468,-386541.0,23
VPB,2024-08-23,18.3,18.5,18.2,18.25,23792929,203147.0,23
VPB,2024-08-26,18.3,18.79,18.3,18.5,39617721,308007.0,23
VPB,2024-08-27,18.59,18.64,18.45,18.5,15400837,-463311.0,23
VPB,2024-08-28,18.5,18.59,18.4,18.45,13774422,-31262.0,23
VPB,2024-08-29,18.45,18.84,18.4,18.45,23613933,190728.0,23
VPB,2024-08-30,18.59,18.59,18.45,18.45,11971540,-225052.0,23
VPB,2024-09-04,18.3,18.3,18.01,18.01,23332600,207078.0,23
VPB,2024-09-05,18.06,18.06,17.82,17.82,15908777,-141307.0,23
VPB,2024-09-06,17.82,17.96,17.72,17.96,15019324,-17481.0,23
VPB,2024-09-09,17.91,17.96,17.77,17.86,15695257,12148.0,23
VPB,2024-09-10,17.91,17.96,17.62,17.67,20588711,88519.0,23
VPB,2024-09-11,17.62,17.82,17.57,17.77,11714730,-163506.0,23
VPB,2024-09-12,17.77,18.11,17.77,18.01,22643063,205742.0,23
VPB,2024-09-13,18.01,18.06,17.82,17.96,9337934,-246595.0,23
VPB,2024-09-16,17.91,18.06,17.77,17.86,8951273,-7655.0,23
VPB,2024-09-17,17.86,18.16,17.82,18.16,10214184,24220.0,23
VPB,2024-09-18,18.16,18.3,18.01,18.16,22135608,225383.0,23
VPB,2024-09-19,18.16,18.3,18.16,18.25,17468884,-86435.0,23
VPB,2024-09-20,18.3,18.59,18.3,18.45,52251745,664241.0,23
VPB,2024-09-23,18.5,18.69,18.4,18.5,29078562,-437637.0,23
VPB,2024-09-24,18.5,18.69,18.45,18.69,37617818,163218.0,23
VPB,2024-09-25,18.79,19.03,18.69,18.93,45920392,174546.0,23
VPB,2024-09-26,18.98,19.32,18.84,19.08,55131403,188267.0,23
VPB,2024-09-27,19.18,19.62,19.08,19.23,62872404,167597.0,23
VPB,2024-09-30,19.18,19.62,19.13,19.57,26731610,-715857.0,23
VPB,2024-10-01,19.57,19.76,19.32,19.37,33059627,133855.0,23
VPB,2024-10-02,19.28,19.37,19.08,19.18,37585719,76641.0,23
VPB,2024-10-03,19.28,19.91,19.28,19.47,49875787,259059.0,23
VPB,2024-10-04,19.47,19.91,19.42,19.47,34252969,-308835.0,23
VPB,2024-10-07,19.57,19.62,19.18,19.47,25936314,-176285.0,23
VPB,2024-10-08,19.47,19.62,19.32,19.57,27926403,42629.0,23
VPB,2024-10-09,19.47,19.76,19.47,19.71,49597660,440899.0,23
VPB,2024-10-10,19.81,20.15,19.76,20.01,45244350,-72791.0,23
VPB,2024-10-11,19.96,20.15,19.81,20.15,22153976,-472719.0,23
VPB,2024-10-14,20.25,20.25,19.86,20.1,22650112,11249.0,23
VPB,2024-10-15,19.96,20.49,19.96,20.3,44785679,467154.0,23
VPB,2024-10-16,20.25,20.35,20.1,20.3,17845699,-561209.0,23
VPB,2024-10-17,20.3,20.39,20.15,20.35,22775547,103251.0,23
VPB,2024-10-18,20.3,20.39,20.01,20.01,24410883,30694.0,23
VPB,2024-10-21,20.01,20.2,19.86,20.1,18197546,-130952.0,23
VPB,2024-10-22,20.05,20.1,19.76,20.05,22326189,83279.0,23
VPB,2024-10-23,19.96,20.01,19.76,19.91,15972349,-132030.0,23
VPB,2024-10-24,19.86,19.91,19.47,19.47,26052685,201422.0,23
VPB,2024-10-25,19.57,19.66,19.47,19.57,16942546,-186975.0,23
VPB,2024-10-28,19.47,19.57,19.37,19.57,11245157,-115372.0,23
VPB,2024-10-29,19.66,19.76,19.62,19.71,14157618,61278.0,23
VPB,2024-10-30,19.71,19.81,19.62,19.71,10000088,-83909.0,23
VPB,2024-10-31,19.71,19.91,19.62,19.91,13917060,80416.0,23
VPB,2024-11-01,19.86,19.86,19.52,19.62,16606220,52819.0,23
VPB,2024-11-04,19.62,19.66,19.08,19.18,30572348,268046.0,23
VPB,2024-11-05,19.03,19.28,19.03,19.18,9958296,-407299.0,23
VPB,2024-11-06,19.23,19.42,19.18,19.32,16237665,125889.0,23
VPB,2024-11-07,19.37,19.42,19.08,19.18,13399083,-57700.0,23
VPB,2024-11-08,19.28,19.28,18.79,18.98,24428210,211394.0,23
VPB,2024-11-11,18.93,18.93,18.45,18.69,28134592,62556.0,23
VPB,2024-11-12,18.74,18.74,18.4,18.59,15117899,-250561.0,23
VPB,2024-11-13,18.45,18.84,18.25,18.84,20301061,99901.0,23
VPB,2024-11-14,18.59,18.69,18.3,18.5,12408000,-151991.0,23
VPB,2024-11-15,18.35,18.45,18.2,18.2,16703361,77939.0,23
VPB,2024-11-18,18.11,18.4,17.96,18.2,19560943,51124.0,23
VPB,2024-11-19,18.25,18.3,18.01,18.01,11168595,-157007.0,23
VPB,2024-11-20,17.91,18.4,17.91,18.2,17684832,123419.0,23
VPB,2024-11-21,18.2,18.69,18.11,18.69,27857572,198269.0,23
VPB,2024-11-22,18.69,18.79,18.55,18.55,18063133,-182547.0,23
VPB,2024-11-25,18.55,18.69,18.55,18.55,7651978,-200784.0,23
VPB,2024-11-26,18.55,18.89,18.55,18.55,18362268,208047.0,23
VPB,2024-11-27,18.55,18.69,18.5,18.55,6904586,-222664.0,23
VPB,2024-11-28,18.69,18.84,18.55,18.55,11980090,98562.0,23
VPB,2024-11-29,18.64,18.69,18.5,18.64,6010268,-115129.0,23
VPB,2024-12-02,18.79,18.79,18.59,18.69,6326543,6316.0,23
VPB,2024-12-03,18.64,18.69,18.5,18.69,10876352,86399.0,23
VPB,2024-12-04,18.55,18.64,18.45,18.5,8460366,-46917.0,23
VPB,2024-12-05,18.5,18.98,18.3,18.98,31492330,447179.0,23
VPB,2024-12-06,18.98,18.98,18.79,18.84,11635279,-382567.0,23
VPB,2024-12-09,18.74,19.03,18.69,18.89,19957358,162468.0,23
VPB,2024-12-10,18.89,18.93,18.69,18.74,7244261,-248009.0,23
VPB,2024-12-11,18.74,18.79,18.55,18.74,13264710,114724.0,23
VPB,2024-12-12,18.74,19.03,18.64,18.79,23037081,192887.0,23
VPB,2024-12-13,18.69,18.79,18.59,18.64,7752312,-298688.0,23
VPB,2024-12-16,18.64,18.69,18.5,18.59,6793885,-19093.0,23
VPB,2024-12-17,18.59,18.64,18.45,18.45,8188602,25981.0,23
VPB,2024-12-18,18.5,18.59,18.45,18.5,4844985,-63534.0,23
VPB,2024-12-19,18.45,18.45,18.11,18.3,21117631,304001.0,23
VPB,2024-12-20,18.3,18.4,18.16,18.4,6640453,-271416.0,23
VPB,2024-12-23,18.45,18.64,18.4,18.45,7740196,22201.0,23
VPB,2024-12-24,18.45,18.5,18.25,18.45,5920224,-35364.0,23
VPB,2024-12-25,18.45,18.79,18.3,18.69,14789924,171732.0,23
VPB,2024-12-26,18.74,18.79,18.55,18.74,8214471,-125653.0,23
VPB,2024-12-27,18.69,18.84,18.59,18.74,16563326,161137.0,23
VPB,2024-12-30,18.69,18.74,18.59,18.74,6680866,-190598.0,23
VPB,2024-12-31,18.74,18.74,18.55,18.69,8165593,28255.0,23
VPB,2025-01-02,18.59,18.69,18.45,18.64,8365315,3064.0,23
VPB,2025-01-03,18.59,18.59,18.25,18.25,10603548,40625.0,23
VPB,2025-01-06,18.25,18.4,18.2,18.3,6919201,-69884.0,23
VPB,2025-01-07,18.35,18.4,18.2,18.2,6749349,-3330.0,23
VPB,2025-01-08,18.2,18.4,18.16,18.35,4831858,-36248.0,23
VPB,2025-01-09,18.4,18.4,18.16,18.2,3980850,-16102.0,23
VPB,2025-01-10,18.2,18.25,17.96,18.01,6525397,46780.0,23
VPB,2025-01-13,17.96,18.01,17.77,17.82,8591600,36492.0,23
VPB,2025-01-14,17.77,17.86,17.57,17.67,11013335,42328.0,23
VPB,2025-01-15,17.82,18.01,17.72,17.91,5620664,-96920.0,23
VPB,2025-01-16,18.01,18.01,17.72,17.91,9494065,70945.0,23
VPB,2025-01-17,17.91,17.96,17.82,17.96,4424985,-92839.0,23
VPB,2025-01-20,17.91,18.06,17.86,17.91,6432811,37383.0,23
VPB,2025-01-21,18.01,18.01,17.77,17.91,11086059,84910.0,23
VPB,2025-01-22,17.91,18.01,17.77,17.86,10802050,-5140.0,23
VPB,2025-01-23,18.01,18.4,17.91,18.4,26480491,299198.0,23
VPB,2025-01-24,18.4,18.5,18.3,18.4,11208750,-285616.0,23
VPB,2025-02-03,18.3,18.3,18.01,18.01,9501069,-35324.0,23
VPB,2025-02-04,18.25,18.3,18.06,18.25,11821552,43990.0,23
VPB,2025-02-05,18.25,18.59,18.25,18.55,12838896,22431.0,23
VPB,2025-02-06,18.59,18.69,18.45,18.55,9989223,-52575.0,23
VPB,2025-02-07,18.45,18.69,18.4,18.45,8927999,-20968.0,23
VPB,2025-02-10,18.4,18.59,18.25,18.35,13503873,85387.0,23
VPB,2025-02-11,18.35,18.64,18.3,18.4,20355530,131976.0,23
VPB,2025-02-12,18.5,18.59,18.3,18.4,7803243,-238944.0,23
VPB,2025-02-13,18.4,18.5,18.3,18.4,8324004,9208.0,23
VPB,2025-02-14,18.59,18.64,18.5,18.5,11537387,62546.0,23
VPB,2025-02-17,18.5,18.59,18.35,18.35,11948649,6762.0,23
VPB,2025-02-18,18.35,18.69,18.25,18.45,18116796,119021.0,23
VPB,2025-02-19,18.5,18.59,18.45,18.55,9260327,-169429.0,23
VPB,2025-02-20,18.59,18.79,18.5,18.69,18767537,183241.0,23
VPB,2025-02-21,18.64,19.08,18.55,18.93,42296147,461126.0,23
VPB,2025-02-24,18.89,19.03,18.69,19.03,22725922,-378834.0,23
VPB,2025-02-25,19.03,19.08,18.74,18.84,14020424,-169707.0,23
VPB,2025-02-26,18.84,18.89,18.74,18.74,11214668,-55406.0,23
VPB,2025-02-27,18.74,18.84,18.55,18.79,9549642,-33320.0,23
VPB,2025-02-28,18.59,18.89,18.59,18.79,9239918,-5332.0,23
VPB,2025-03-03,18.84,18.84,18.59,18.69,9405412,2660.0,23
